run_id,concurrency,call_id,turn_index,row_kind,category,status,call_error,turn_error,client_latency_s,think_time_s,turn_duration_s,user_speech_s,turn_start_ts,turn_end_ts,eou_s,stt_s,endpointing_s,ttft_s,llm_total_s,llm_tokens,tts_s,tts_audio_s,cancelled,total_s,call_start_ts,call_end_ts,e2e_s,workflow_id,ended_reason
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,1,client_only,short,finalizada,,,4.359173072007252,1.6998608392785937,11.71,1.0,1790344414.932,1790344426.642,,,,,,,,,,,1790344380.624,1790344498.025,,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,2,client_only,short,finalizada,,timeout esperando que el agente empiece a responder,,1.4813996677260628,15.384,0.38,1790344428.344,1790344443.727,,,,,,,,,,,1790344380.624,1790344498.025,,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,3,client_only,medium,finalizada,,,4.233292652992532,8.898805682004431,12.544,2.12,1790344445.21,1790344457.754,,,,,,,,,,,1790344380.624,1790344498.025,,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,4,client_only,long,finalizada,,,4.162536165997153,2.595243041623199,13.948,3.52,1790344466.653,1790344480.6,,,,,,,,,,,1790344380.624,1790344498.025,,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,5,client_only,short,finalizada,,,2.707931235025171,6.249998434157992,8.524,0.32,1790344483.196,1790344491.721,,,,,,,,,,,1790344380.624,1790344498.025,,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,0,server_only,,finalizada,,,,,,,,,1.0,0.674,0.327,0.405,1.086,,0.152,5.22,,1.557,1790344380.624,1790344498.025,1.288,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,1,server_only,,finalizada,,,,,,,,,0.879,0.87,0.009,0.813,1.623,,0.365,5.29,,2.057,1790344380.624,1790344498.025,2.861,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,2,server_only,,finalizada,,,,,,,,,1.611,1.598,0.012,0.617,1.658,,0.145,5.06,,2.372,1790344380.624,1790344498.025,2.567,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,3,server_only,,finalizada,,,,,,,,,1.062,1.049,0.013,0.621,1.627,,0.233,4.65,,1.916,1790344380.624,1790344498.025,2.914,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,4,server_only,,finalizada,,,,,,,,,1.001,0.383,0.618,0.23,0.838,,0.056,3.85,,1.286,1790344380.624,1790344498.025,1.282,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,0,client_only,medium,finalizada,,timeout esperando que el agente empiece a responder,,3.1322264944784504,17.319,2.24,1790344395.928,1790344413.246,,,,,,,,,,,1790344380.874,1790344486.283,,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,1,client_only,short,finalizada,,,4.371426245023031,1.8763705178647405,9.767,0.32,1790344416.38,1790344426.146,,,,,,,,,,,1790344380.874,1790344486.283,,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,2,client_only,medium,finalizada,,,3.038076713011833,1.0573097124333448,12.282,2.6,1790344428.023,1790344440.306,,,,,,,,,,,1790344380.874,1790344486.283,,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,3,client_only,medium,finalizada,,,4.126801120000891,4.944041402322918,12.666,2.6,1790344441.364,1790344454.03,,,,,,,,,,,1790344380.874,1790344486.283,,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,4,client_only,short,finalizada,,,5.028488940995885,1.2742699939301518,12.732,1.0,1790344458.974,1790344471.707,,,,,,,,,,,1790344380.874,1790344486.283,,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,5,client_only,medium,finalizada,,,4.174905321007827,1.0,11.502,2.24,1790344472.982,1790344484.484,,,,,,,,,,,1790344380.874,1790344486.283,,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,0,server_only,,finalizada,,,,,,,,,1.197,1.182,0.015,0.427,1.086,,0.191,3.86,,1.816,1790344380.874,1790344486.283,2.003,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,1,server_only,,finalizada,,,,,,,,,0.978,0.966,0.012,0.469,1.248,,0.112,5.46,,1.559,1790344380.874,1790344486.283,1.643,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,2,server_only,,finalizada,,,,,,,,,1.029,1.016,0.013,0.814,1.429,,0.144,4.41,,1.986,1790344380.874,1790344486.283,2.594,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,3,server_only,,finalizada,,,,,,,,,1.0,0.82,0.181,1.572,2.299,,0.282,5.53,,2.855,1790344380.874,1790344486.283,3.405,demo_booking,customer_hangup
1790344272,8,0223faac-8581-4199-bbeb-3d499b9ca6fb,4,server_only,,finalizada,,,,,,,,,1.131,1.122,0.009,0.572,1.265,,0.134,3.93,,1.837,1790344380.874,1790344486.283,2.525,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,0,client_only,short,finalizada,,timeout esperando que el agente empiece a responder,,1.6134522914461598,15.502,0.48,1790344397.436,1790344412.939,,,,,,,,,,,1790344381.11,1790344477.359,,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,1,client_only,long,finalizada,,,4.407526334020076,3.7981124729504985,15.793,3.52,1790344414.553,1790344430.346,,,,,,,,,,,1790344381.11,1790344477.359,,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,2,client_only,short,finalizada,,,3.0939537389785983,2.967056127279306,7.004,0.48,1790344434.146,1790344441.149,,,,,,,,,,,1790344381.11,1790344477.359,,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,3,client_only,medium,finalizada,,,5.469779720006045,1.7302548488872085,10.996,2.12,1790344444.117,1790344455.113,,,,,,,,,,,1790344381.11,1790344477.359,,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,4,client_only,short,finalizada,,,3.982266379025532,1.0700162113438914,7.898,0.38,1790344456.844,1790344464.742,,,,,,,,,,,1790344381.11,1790344477.359,,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,5,client_only,long,finalizada,,,2.7982957630010787,2.0356389087789633,9.41,3.06,1790344465.814,1790344475.224,,,,,,,,,,,1790344381.11,1790344477.359,,demo_booking,customer_hangup
